Sample,Trial,Elapsed,Data
1454,1,3.055377721786499,3.4234
1455,1,3.065495729446411,3.4234
1456,1,3.0758235454559326,3.4219
1457,1,3.086005926132202,3.426
1458,1,3.0966222286224365,3.4205
1459,1,3.1068336963653564,3.4255
1460,1,3.1172587871551514,3.419
1461,1,3.1278367042541504,3.4232
1462,1,3.1380131244659424,3.4232
1463,1,3.1480865478515625,3.4219
1464,1,3.1586122512817383,3.4231
1465,1,3.169081449508667,3.4229
1466,1,3.1792795658111572,3.4163
1467,1,3.189652681350708,3.4217
1468,1,3.200129747390747,3.4185
1469,1,3.2106897830963135,3.4185
1470,1,3.2208938598632812,3.4207
1471,1,3.230990171432495,3.426
1472,1,3.2415332794189453,3.4228
1473,1,3.251643180847168,3.4208
1474,1,3.2619383335113525,3.4216
1475,1,3.2724568843841553,3.4228
1476,1,3.2829201221466064,3.4272
1477,1,3.2931501865386963,3.4272
1478,1,3.3035778999328613,3.4181
1479,1,3.3137710094451904,3.4226
1480,1,3.32431697845459,3.4178
1481,1,3.3347601890563965,3.4194
1482,1,3.3450984954833984,3.4228
1483,1,3.355363607406616,3.4231
1484,1,3.365520477294922,3.4231
1485,1,3.375718116760254,3.4205
1486,1,3.3858978748321533,3.4244
1487,1,3.3963537216186523,3.4201
1488,1,3.406419515609741,3.4231
1489,1,3.4165380001068115,3.4179
1490,1,3.426854372024536,3.4231
1491,1,3.4370596408843994,3.4231
1492,1,3.44760799407959,3.4247
1493,1,3.4580883979797363,3.4164
1494,1,3.4682018756866455,3.4229
1495,1,3.4787280559539795,3.419
1496,1,3.488818883895874,3.4249
1497,1,3.499081611633301,3.4263
1498,1,3.5096161365509033,3.4263
1499,1,3.5197067260742188,3.4226
1500,1,3.5299761295318604,3.4213
1501,1,3.5405139923095703,3.4235
1502,1,3.550882339477539,3.4194
1503,1,3.561086893081665,3.4219
1504,1,3.57151198387146,3.4217
1505,1,3.5820252895355225,3.4201
1506,1,3.5922648906707764,3.4201
1507,1,3.6025679111480713,3.4216
1508,1,3.6126739978790283,3.4185
1509,1,3.6229019165039062,3.4222
1510,1,3.633364200592041,3.4223
1511,1,3.6436269283294678,3.4223
1512,1,3.6540584564208984,3.4226
1513,1,3.6642773151397705,3.4226
1514,1,3.6747007369995117,3.4173
1515,1,3.685103416442871,3.4238
1516,1,3.695263147354126,3.4167
1517,1,3.7054781913757324,3.421
1518,1,3.7158148288726807,3.4258
1519,1,3.726118564605713,3.4214
1520,1,3.7363905906677246,3.4214
1521,1,3.7469475269317627,3.4204
1522,1,3.7570464611053467,3.4223
1523,1,3.767146587371826,3.4194
1524,1,3.7774698734283447,3.4178
1525,1,3.7877578735351562,3.419
1526,1,3.7983365058898926,3.4241
1527,1,3.8088927268981934,3.4241
1528,1,3.8191568851470947,3.421
1529,1,3.8297512531280518,3.4267
1530,1,3.8398797512054443,3.4204
1531,1,3.8504695892333984,3.4226
1532,1,3.8610146045684814,3.422
1533,1,3.871509552001953,3.4217
1534,1,3.8817338943481445,3.4217
1535,1,3.892273187637329,3.4217
1536,1,3.902817964553833,3.4234
1537,1,3.913130521774292,3.4207
1538,1,3.9236695766448975,3.4201
1539,1,3.9339194297790527,3.4201
1540,1,3.944479465484619,3.4187
1541,1,3.9549567699432373,3.4176
1542,1,3.965230703353882,3.4225
1543,1,3.9755210876464844,3.4225
1544,1,3.9857771396636963,3.4253
1545,1,3.996155023574829,3.4172
1546,1,4.006288290023804,3.421
1547,1,4.016863584518433,3.4255
1548,1,4.027436971664429,3.4167
1549,1,4.037931680679321,3.4184
1550,1,4.0484864711761475,3.4184
1551,1,4.059052467346191,3.422
1552,1,4.069397926330566,3.4226
1553,1,4.079858064651489,3.4184
1554,1,4.090263843536377,3.4197
1555,1,4.100464105606079,3.4213
1556,1,4.111008167266846,3.4255
1557,1,4.121123552322388,3.4205
1558,1,4.131572008132935,3.4205
1559,1,4.141649484634399,3.4213
1560,1,4.152163028717041,3.4273
1561,1,4.162527799606323,3.4256
1562,1,4.173053741455078,3.4253
1563,1,4.183514833450317,3.4211
1564,1,4.1936869621276855,3.4213
1565,1,4.204092502593994,3.4213
1566,1,4.214742422103882,3.4249
1567,1,4.224839448928833,3.4188
1568,1,4.235280990600586,3.4225
1569,1,4.2462921142578125,3.4217
1570,1,4.257021427154541,3.4134
1571,1,4.267526388168335,3.4231
1572,1,4.277946472167969,3.4244
1573,1,4.2881810665130615,3.4201
1574,1,4.298717260360718,3.4201
1575,1,4.309257984161377,3.4194
1576,1,4.319769859313965,3.4219
1577,1,4.330052137374878,3.4217
1578,1,4.340499401092529,3.4247
1579,1,4.350770473480225,3.4179
1580,1,4.360909461975098,3.4229
1581,1,4.371257781982422,3.4229
1582,1,4.3815391063690186,3.4166
1583,1,4.391713857650757,3.4247
1584,1,4.402090072631836,3.4184
1585,1,4.412482500076294,3.426
1586,1,4.42296576499939,3.4249
1587,1,4.433099985122681,3.4191
1588,1,4.443397045135498,3.4191
1589,1,4.4539337158203125,3.4228
1590,1,4.464318513870239,3.4243
1591,1,4.474518775939941,3.4188
1592,1,4.4848573207855225,3.4267
1593,1,4.495420932769775,3.4176
1594,1,4.505718231201172,3.4234
1595,1,4.515851736068726,3.4205
1596,1,4.5264363288879395,3.4205
1597,1,4.536989688873291,3.4135
1598,1,4.547229766845703,3.4204
1599,1,4.5575478076934814,3.4252
1600,1,4.567704439163208,3.4199
1601,1,4.578140735626221,3.4229
1602,1,4.588434934616089,3.4202
1603,1,4.598560333251953,3.4202
1604,1,4.609101295471191,3.4163
1605,1,4.61943793296814,3.4269
1606,1,4.629887580871582,3.4157
1607,1,4.640087604522705,3.4187
1608,1,4.6506383419036865,3.4255
1609,1,4.6611762046813965,3.4178
1610,1,4.671537399291992,3.4194
1611,1,4.681758403778076,3.4194
1612,1,4.692342042922974,3.4229
1613,1,4.70256495475769,3.4151
1614,1,4.712985038757324,3.4214
1615,1,4.723180532455444,3.4178
1616,1,4.733476400375366,3.4214
1617,1,4.743639707565308,3.4179
1618,1,4.753989219665527,3.4179
1619,1,4.7642412185668945,3.4196
1620,1,4.77450156211853,3.4145
1621,1,4.784911632537842,3.419
1622,1,4.7954795360565186,3.4207
1623,1,4.805982351303101,3.422
1624,1,4.816116571426392,3.4184
1625,1,4.826595306396484,3.4217
1626,1,4.836910247802734,3.4217
1627,1,4.847180604934692,3.4178
1628,1,4.857359409332275,3.4217
1629,1,4.867851495742798,3.4207
1630,1,4.87841796875,3.4241
1631,1,4.888944864273071,3.4241
1632,1,4.899501323699951,3.4232
1633,1,4.909642457962036,3.4232
1634,1,4.920186519622803,3.4197
1635,1,4.930498361587524,3.4172
1636,1,4.940577745437622,3.4213
1637,1,4.9509499073028564,3.4234
1638,1,4.961479902267456,3.4185
1639,1,4.971834659576416,3.425
1640,1,4.982161045074463,3.4122
1641,1,4.992705345153809,3.4122
1642,1,5.00287127494812,3.4201
1643,1,5.013279914855957,3.4207
1644,1,5.023551940917969,3.4199
1645,1,5.034138202667236,3.4238
1646,1,5.0448713302612305,3.4191
1647,1,5.055326700210571,3.4207
1648,1,5.065516710281372,3.4207
1649,1,5.0759117603302,3.4231
1650,1,5.0862486362457275,3.4243
1651,1,5.096773386001587,3.4196
1652,1,5.1068947315216064,3.4207
1653,1,5.117224931716919,3.422
1654,1,5.127577066421509,3.4199
1655,1,5.137889385223389,3.4252
1656,1,5.1482555866241455,3.4252
1657,1,5.158571004867554,3.4163
1658,1,5.169077396392822,3.4193
1659,1,5.17938232421875,3.4199
1660,1,5.189815521240234,3.4275
1661,1,5.2001073360443115,3.4232
1662,1,5.21063494682312,3.4216
1663,1,5.220834732055664,3.4216
1664,1,5.231087923049927,3.4214
1665,1,5.241458415985107,3.4191
1666,1,5.2517921924591064,3.419
1667,1,5.262423992156982,3.4216
1668,1,5.272572994232178,3.4193
1669,1,5.283100366592407,3.4216
1670,1,5.293694734573364,3.4226
1671,1,5.30407452583313,3.4226
1672,1,5.314317941665649,3.419
1673,1,5.324869632720947,3.4202
1674,1,5.335323333740234,3.4252
1675,1,5.346045255661011,3.4172
1676,1,5.356315851211548,3.4167
1677,1,5.366387605667114,3.424
1678,1,5.376654863357544,3.424
1679,1,5.386775255203247,3.425
1680,1,5.397243022918701,3.4201
1681,1,5.407362222671509,3.4249
1682,1,5.417680025100708,3.4176
1683,1,5.427836656570435,3.4229
1684,1,5.437921524047852,3.4154
1685,1,5.448474884033203,3.4154
1686,1,5.459027051925659,3.4173
1687,1,5.469459295272827,3.4231
1688,1,5.479956150054932,3.4244
1689,1,5.490299701690674,3.4207
1690,1,5.500491380691528,3.4211
1691,1,5.511048793792725,3.4187
1692,1,5.521515607833862,3.4213
1693,1,5.532015800476074,3.4213
1694,1,5.542403936386108,3.4267
1695,1,5.552912950515747,3.4197
1696,1,5.563045263290405,3.4184
1697,1,5.573521375656128,3.4267
1698,1,5.58417534828186,3.422
1699,1,5.594759702682495,3.4191
1700,1,5.605366230010986,3.4145
1701,1,5.615578651428223,3.4145
1702,1,5.625942230224609,3.4223
1703,1,5.636333465576172,3.424
1704,1,5.6466217041015625,3.4202
1705,1,5.656994104385376,3.4182
1706,1,5.667316675186157,3.4241
1707,1,5.677563667297363,3.4237
1708,1,5.687761068344116,3.4237
1709,1,5.698347568511963,3.4252
1710,1,5.708906650543213,3.4241
1711,1,5.719322443008423,3.4216
1712,1,5.729824781417847,3.4243
1713,1,5.740169286727905,3.4222
1714,1,5.750584363937378,3.4202
1715,1,5.761123418807983,3.4213
1716,1,5.7715232372283936,3.4213
1717,1,5.7820539474487305,3.426
1718,1,5.79219126701355,3.4241
1719,1,5.802341938018799,3.4278
1720,1,5.812858581542969,3.4235
1721,1,5.822973728179932,3.4178
1722,1,5.833068370819092,3.4223
1723,1,5.843359470367432,3.4223
1724,1,5.853888273239136,3.4256
1725,1,5.864368438720703,3.4241
1726,1,5.874496936798096,3.4231
1727,1,5.88490104675293,3.4246
1728,1,5.89551305770874,3.4194
1729,1,5.905959129333496,3.4222
1730,1,5.916322469711304,3.425
1731,1,5.926743268966675,3.425
1732,1,5.936915636062622,3.4204
1733,1,5.947338104248047,3.4216
1734,1,5.957891225814819,3.4205
1735,1,5.968236207962036,3.4178
1736,1,5.9787797927856445,3.419
1737,1,5.989112854003906,3.4214
1738,1,5.99919581413269,3.4143
1739,1,6.009740591049194,3.4143
1740,1,6.020202398300171,3.4194
1741,1,6.030761957168579,3.425
1742,1,6.040841817855835,3.4148
1743,1,6.051392555236816,3.424
1744,1,6.0615150928497314,3.4241
1745,1,6.071936845779419,3.4282
1746,1,6.082201719284058,3.4282
1747,1,6.0925915241241455,3.4225
1748,1,6.103083848953247,3.422
1749,1,6.113208293914795,3.424
1750,1,6.123441457748413,3.4176
1751,1,6.1336798667907715,3.4222
1752,1,6.144152402877808,3.4197
1753,1,6.154556751251221,3.4197
1754,1,6.165053129196167,3.4201
1755,1,6.175165414810181,3.422
1756,1,6.185496807098389,3.4193
1757,1,6.196108102798462,3.4151
1758,1,6.206340074539185,3.4204
1759,1,6.2168824672698975,3.4219
1760,1,6.2270214557647705,3.4258
1761,1,6.237385272979736,3.4258
1762,1,6.247876405715942,3.4196
1763,1,6.257982015609741,3.4166
1764,1,6.268203258514404,3.4166
1765,1,6.278730392456055,3.4185
1766,1,6.289175271987915,3.4214
1767,1,6.299485683441162,3.4225
1768,1,6.310069561004639,3.4225
1769,1,6.320338487625122,3.4261
1770,1,6.330875873565674,3.4193
1771,1,6.341439962387085,3.4231
1772,1,6.3516716957092285,3.4217
1773,1,6.361778497695923,3.4185
1774,1,6.37239670753479,3.4264
1775,1,6.3828511238098145,3.4214
1776,1,6.39293909072876,3.4214
1777,1,6.40308690071106,3.4194
1778,1,6.4136598110198975,3.4185
1779,1,6.423768758773804,3.4244
1780,1,6.433845281600952,3.4167
1781,1,6.44441294670105,3.4258
1782,1,6.454579830169678,3.4228
1783,1,6.464770078659058,3.4228
1784,1,6.475244045257568,3.4219
1785,1,6.485608100891113,3.4244
1786,1,6.496166944503784,3.4249
1787,1,6.506569147109985,3.4232
1788,1,6.517004728317261,3.4191
1789,1,6.527431488037109,3.4196
1790,1,6.537572145462036,3.4196
1791,1,6.547733783721924,3.4164
1792,1,6.55814528465271,3.4199
1793,1,6.568615913391113,3.4217
1794,1,6.57914400100708,3.4152
1795,1,6.589441776275635,3.4204
1796,1,6.599684715270996,3.424
1797,1,6.6102354526519775,3.4234
1798,1,6.620628595352173,3.4234
1799,1,6.630908966064453,3.4185
1800,1,6.641368865966797,3.4204
1801,1,6.65149998664856,3.4272
1802,1,6.661736011505127,3.4148
1803,1,6.671855688095093,3.4256
1804,1,6.682225704193115,3.4235
1805,1,6.692541599273682,3.4235
1806,1,6.7028045654296875,3.4201
1807,1,6.713037490844727,3.4184
1808,1,6.723454713821411,3.4244
1809,1,6.733659505844116,3.4182
1810,1,6.743906259536743,3.4185
1811,1,6.754000186920166,3.4216
1812,1,6.764503479003906,3.4216
1813,1,6.7750632762908936,3.4228
1814,1,6.785292863845825,3.4275
1815,1,6.795928478240967,3.4247
1816,1,6.80611777305603,3.4205
1817,1,6.816333293914795,3.4194
1818,1,6.826886892318726,3.4201
1819,1,6.836993455886841,3.4246
1820,1,6.847168207168579,3.4246
1821,1,6.85746169090271,3.4228
1822,1,6.867985486984253,3.4225
1823,1,6.878483295440674,3.4213
1824,1,6.888973712921143,3.4263
1825,1,6.899401426315308,3.4191
1826,1,6.909888029098511,3.4249
1827,1,6.919957876205444,3.4249
1828,1,6.930231332778931,3.4213
1829,1,6.940798759460449,3.4319
1830,1,6.95119571685791,3.422
1831,1,6.961636543273926,3.4155
1832,1,6.972172498703003,3.4272
1833,1,6.982586145401001,3.4197
1834,1,6.992982625961304,3.4178
1835,1,7.003105163574219,3.4178
1836,1,7.013684511184692,3.4202
1837,1,7.024132013320923,3.4235
1838,1,7.0343098640441895,3.4176
1839,1,7.044471740722656,3.4213
1840,1,7.054962635040283,3.4272
1841,1,7.0651185512542725,3.4175
1842,1,7.075484991073608,3.4175
1843,1,7.085942029953003,3.4201
1844,1,7.096635103225708,3.4216
1845,1,7.106895685195923,3.4178
1846,1,7.1174821853637695,3.4176
1847,1,7.127712726593018,3.4232
1848,1,7.138293027877808,3.4188
1849,1,7.148874759674072,3.4234
1850,1,7.159430980682373,3.4234
1851,1,7.1699652671813965,3.4193
1852,1,7.180504322052002,3.4205
1853,1,7.19092583656311,3.4193
1854,1,7.20119833946228,3.4172
1855,1,7.211736679077148,3.4182
1856,1,7.222060441970825,3.4143
1857,1,7.2323267459869385,3.4256
1858,1,7.242752552032471,3.4256
1859,1,7.253234624862671,3.4267
1860,1,7.263871669769287,3.4243
1861,1,7.273993968963623,3.4188
1862,1,7.284514904022217,3.4244
1863,1,7.2951576709747314,3.4235
1864,1,7.305549621582031,3.4217
1865,1,7.315760135650635,3.4261
1866,1,7.3259570598602295,3.4261
1867,1,7.336489200592041,3.4184
1868,1,7.346853733062744,3.4216
1869,1,7.357233047485352,3.4187
1870,1,7.367703914642334,3.4235
1871,1,7.377917528152466,3.4234
1872,1,7.3882575035095215,3.4211
1873,1,7.398746728897095,3.4211
1874,1,7.408888101577759,3.4207
1875,1,7.419326066970825,3.4199
1876,1,7.429590463638306,3.4199
1877,1,7.439732313156128,3.4219
1878,1,7.449848175048828,3.4256
1879,1,7.460376739501953,3.4237
1880,1,7.470608949661255,3.4237
1881,1,7.481108903884888,3.4216
1882,1,7.491183042526245,3.4188
1883,1,7.501322031021118,3.4247
1884,1,7.511704206466675,3.4213
1885,1,7.522137880325317,3.4256
1886,1,7.532626152038574,3.4232
1887,1,7.54272198677063,3.4232
1888,1,7.553098917007446,3.4207
1889,1,7.563224792480469,3.4167
1890,1,7.573329210281372,3.4205
1891,1,7.5836021900177,3.4199
1892,1,7.5939178466796875,3.4229
1893,1,7.604046106338501,3.4184
1894,1,7.614521503448486,3.4184
1895,1,7.6246607303619385,3.4253
1896,1,7.634767770767212,3.4194
1897,1,7.645303249359131,3.4241
1898,1,7.655659198760986,3.4205
1899,1,7.665904760360718,3.4226
1900,1,7.676178216934204,3.4226
1901,1,7.686776399612427,3.4208
1902,1,7.697296857833862,3.4208
1903,1,7.7078235149383545,3.4243
1904,1,7.71793794631958,3.4228
1905,1,7.7284979820251465,3.4217
1906,1,7.73887038230896,3.4232
1907,1,7.749418258666992,3.4253
1908,1,7.759957551956177,3.4226
1909,1,7.770459175109863,3.4229
1910,1,7.78092360496521,3.4229
1911,1,7.791023015975952,3.4145
1912,1,7.801589012145996,3.4197
1913,1,7.81212043762207,3.4204
1914,1,7.82255744934082,3.425
1915,1,7.833026647567749,3.4191
1916,1,7.8431549072265625,3.4234
1917,1,7.853737115859985,3.4234
1918,1,7.8640666007995605,3.4213
1919,1,7.874412536621094,3.4273
1920,1,7.884823322296143,3.4226
1921,1,7.895380258560181,3.4216
1922,1,7.905786037445068,3.4241
1923,1,7.915969133377075,3.4205
1924,1,7.926518440246582,3.4199
1925,1,7.936895132064819,3.4199
1926,1,7.947234869003296,3.424
1927,1,7.9577202796936035,3.4247
1928,1,7.968050241470337,3.4207
1929,1,7.978577136993408,3.4191
1930,1,7.9886884689331055,3.4235
1931,1,7.998950004577637,3.4216
1932,1,8.009497165679932,3.4216
1933,1,8.020018577575684,3.4228
1934,1,8.030269861221313,3.4255
1935,1,8.04055643081665,3.4197
1936,1,8.05093765258789,3.4222
1937,1,8.061504602432251,3.4175
1938,1,8.071619272232056,3.4235
1939,1,8.081710577011108,3.4226
1940,1,8.092083930969238,3.4226
1941,1,8.102299928665161,3.4219
1942,1,8.112392663955688,3.4216
1943,1,8.12264609336853,3.4223
1944,1,8.13304352760315,3.4126
1945,1,8.143128871917725,3.4238
1946,1,8.153598308563232,3.4201
1947,1,8.164056062698364,3.4201
1948,1,8.174325466156006,3.4216
1949,1,8.184547185897827,3.4267
1950,1,8.195164918899536,3.4145
1951,1,8.205260753631592,3.4202
1952,1,8.215354204177856,3.4176
1953,1,8.22548770904541,3.4222
1954,1,8.2357816696167,3.4222
1955,1,8.246342420578003,3.4253
1956,1,8.256611347198486,3.4193
1957,1,8.266793727874756,3.4249
1958,1,8.277264595031738,3.4214
1959,1,8.287612438201904,3.4185
1960,1,8.298107385635376,3.4229
1961,1,8.308428764343262,3.4229
1962,1,8.318642854690552,3.4181
1963,1,8.329235792160034,3.4219
1964,1,8.339491367340088,3.425
1965,1,8.349742889404297,3.4163
1966,1,8.360137224197388,3.4201
1967,1,8.370294570922852,3.4222
1968,1,8.380922079086304,3.4197
1969,1,8.391446590423584,3.4197
1970,1,8.401681661605835,3.4178
1971,1,8.411791563034058,3.4213
1972,1,8.42226505279541,3.4267
1973,1,8.432899236679077,3.4137
1974,1,8.443457841873169,3.4196
1975,1,8.453912258148193,3.4166
1976,1,8.464206218719482,3.4166
1977,1,8.474772930145264,3.4238
1978,1,8.485206604003906,3.4161
1979,1,8.49529242515564,3.4285
1980,1,8.505640029907227,3.419
1981,1,8.51600193977356,3.422
1982,1,8.526204586029053,3.4225
1983,1,8.53639006614685,3.4232
1984,1,8.54669189453125,3.4232
1985,1,8.557039022445679,3.4246
1986,1,8.567561149597168,3.4148
1987,1,8.577959537506104,3.4208
1988,1,8.588109254837036,3.4281
1989,1,8.598421096801758,3.419
1990,1,8.608550310134888,3.4204
1991,1,8.618949174880981,3.4204
1992,1,8.62955117225647,3.4253
1993,1,8.640059471130371,3.4222
1994,1,8.650297403335571,3.4222
1995,1,8.660841703414917,3.4216
1996,1,8.67119812965393,3.4256
1997,1,8.6815025806427,3.4175
1998,1,8.691629648208618,3.4175
1999,1,8.702175855636597,3.4219
2000,1,8.712255954742432,3.4264
2001,1,8.722466707229614,3.4249
2002,1,8.73288893699646,3.4196
2003,1,8.743276357650757,3.4197
2004,1,8.753580570220947,3.4205
2005,1,8.76396918296814,3.417
2006,1,8.774208545684814,3.417
2007,1,8.78469967842102,3.4293
2008,1,8.795310497283936,3.4172
2009,1,8.805542230606079,3.4229
2010,1,8.81596064567566,3.4155
2011,1,8.826048612594604,3.4197
2012,1,8.836152076721191,3.4176
2013,1,8.846509218215942,3.4176
2014,1,8.857002019882202,3.4207
2015,1,8.86760401725769,3.4243
2016,1,8.878131628036499,3.424
2017,1,8.888596773147583,3.4155
2018,1,8.898721694946289,3.4226
2019,1,8.909244060516357,3.4229
2020,1,8.919708013534546,3.4172
2021,1,8.930044174194336,3.4172
2022,1,8.940553426742554,3.4202
2023,1,8.951028108596802,3.416
2024,1,8.961576461791992,3.4161
2025,1,8.972060441970825,3.4243
2026,1,8.982202053070068,3.4182
2027,1,8.992796897888184,3.4237
2028,1,9.003303527832031,3.4226
2029,1,9.013513326644897,3.4226
2030,1,9.023658275604248,3.4235
2031,1,9.033820152282715,3.4182
2032,1,9.044196128845215,3.4181
2033,1,9.054441213607788,3.4202
2034,1,9.06489872932434,3.4169
2035,1,9.07511854171753,3.4238
2036,1,9.08540415763855,3.4238
2037,1,9.095963478088379,3.4196
2038,1,9.106196165084839,3.4172
2039,1,9.116560697555542,3.4197
2040,1,9.126952409744263,3.4149
2041,1,9.137190818786621,3.4196
2042,1,9.147690534591675,3.4188
2043,1,9.158135652542114,3.4188
2044,1,9.168595790863037,3.4222
2045,1,9.178964853286743,3.4241
2046,1,9.189313173294067,3.4199
2047,1,9.199588060379028,3.4216
2048,1,9.210125923156738,3.4228
2049,1,9.22044062614441,3.4211
2050,1,9.230867385864258,3.4199
2051,1,9.241406202316284,3.4199
2052,1,9.251813173294067,3.424
2053,1,9.262356281280518,3.4197
2054,1,9.272932529449463,3.4229
2055,1,9.28334355354309,3.4173
2056,1,9.293918132781982,3.4241
2057,1,9.304169178009033,3.4164
2058,1,9.31436538696289,3.4244
2059,1,9.324572324752808,3.4244
2060,1,9.335017204284668,3.4222
2061,1,9.345402717590332,3.4223
2062,1,9.355637550354004,3.426
2063,1,9.365833520889282,3.424
2064,1,9.37618613243103,3.4196
2065,1,9.386707544326782,3.4176
2066,1,9.396787405014038,3.4176
2067,1,9.406870603561401,3.4179
2068,1,9.417163372039795,3.4205
2069,1,9.427690744400024,3.4191
2070,1,9.438069581985474,3.4234
2071,1,9.448375701904297,3.4205
2072,1,9.458906650543213,3.422
2073,1,9.46928095817566,3.422
2074,1,9.479821920394897,3.4219
2075,1,9.490088939666748,3.4249
2076,1,9.500515937805176,3.4228
2077,1,9.510913133621216,3.4175
2078,1,9.52143931388855,3.4207
2079,1,9.53164529800415,3.419
2080,1,9.542077541351318,3.427
2081,1,9.552268743515015,3.427
2082,1,9.562922954559326,3.4263
2083,1,9.573147058486938,3.4191
2084,1,9.58373212814331,3.4191
2085,1,9.594299077987671,3.4235
2086,1,9.604786157608032,3.4204
2087,1,9.615013837814331,3.4216
2088,1,9.625576734542847,3.4204
2089,1,9.636081457138062,3.4204
2090,1,9.6463303565979,3.4273
2091,1,9.65681004524231,3.4188
2092,1,9.666916131973267,3.4229
2093,1,9.677383184432983,3.419
2094,1,9.687527418136597,3.4261
2095,1,9.697681665420532,3.4196
2096,1,9.70798945426941,3.4196
2097,1,9.71807599067688,3.4169
2098,1,9.72846007347107,3.4213
2099,1,9.7388014793396,3.4299
2100,1,9.748889923095703,3.4217
2101,1,9.759445190429688,3.4219
2102,1,9.770004272460938,3.424
2103,1,9.780072689056396,3.424
2104,1,9.790627241134644,3.426
2105,1,9.800894498825073,3.4241
2106,1,9.811527967453003,3.4267
2107,1,9.82205319404602,3.4132
2108,1,9.832213878631592,3.424
2109,1,9.84277629852295,3.4225
2110,1,9.853142499923706,3.4246
2111,1,9.863349914550781,3.4246
2112,1,9.873470544815063,3.4199
2113,1,9.883574962615967,3.4231
2114,1,9.893654108047485,3.4151
2115,1,9.904011964797974,3.4188
2116,1,9.914421796798706,3.4235
2117,1,9.924595355987549,3.4235
2118,1,9.93509554862976,3.4235
2119,1,9.945333242416382,3.4207
2120,1,9.95604395866394,3.4197
2121,1,9.966305494308472,3.4204
2122,1,9.976624488830566,3.4211
2123,1,9.986836910247803,3.421
2124,1,9.997179985046387,3.4228
2125,1,10.007547855377197,3.4228
2126,1,10.018095254898071,3.4175
2127,1,10.02864146232605,3.4213
2128,1,10.03904128074646,3.4258
2129,1,10.04915714263916,3.4232
2130,1,10.059317350387573,3.4234
2131,1,10.069483995437622,3.4185
2132,1,10.080024242401123,3.4243
2133,1,10.09015965461731,3.4243
2134,1,10.100710391998291,3.421
2135,1,10.111271619796753,3.4258
2136,1,10.12152647972107,3.4178
2137,1,10.131964683532715,3.4228
2138,1,10.142307996749878,3.4211
2139,1,10.152599334716797,3.4207
2140,1,10.163081645965576,3.4207
2141,1,10.173330068588257,3.4213
2142,1,10.183890104293823,3.4269
2143,1,10.194459438323975,3.4211
2144,1,10.204684257507324,3.4182
2145,1,10.215238332748413,3.422
2146,1,10.225499868392944,3.4149
2147,1,10.235825300216675,3.426
2148,1,10.246396780014038,3.426
2149,1,10.25666093826294,3.4253
2150,1,10.267145872116089,3.4164
2151,1,10.277727842330933,3.4226
2152,1,10.288243770599365,3.4228
2153,1,10.29868745803833,3.4258
2154,1,10.308958053588867,3.4213
2155,1,10.319386720657349,3.4201
2156,1,10.329851150512695,3.4201
2157,1,10.339959621429443,3.4217
2158,1,10.350310802459717,3.4188
2159,1,10.36041259765625,3.4253
2160,1,10.370697975158691,3.419
2161,1,10.38091230392456,3.4185
2162,1,10.391467809677124,3.4196
2163,1,10.40169620513916,3.4196
2164,1,10.412217140197754,3.4176
2165,1,10.422791242599487,3.4226
2166,1,10.433153629302979,3.422
2167,1,10.443719387054443,3.419
2168,1,10.454209804534912,3.4222
2169,1,10.4644193649292,3.4244
2170,1,10.474977731704712,3.4211
2171,1,10.485507011413574,3.4211
2172,1,10.496077299118042,3.426
2173,1,10.50662636756897,3.4244
2174,1,10.517212390899658,3.4182
2175,1,10.527542114257812,3.419
2176,1,10.537644863128662,3.4217
2177,1,10.547873735427856,3.4208
2178,1,10.558079242706299,3.4208
2179,1,10.56824803352356,3.4225
2180,1,10.578774452209473,3.4229
2181,1,10.588858127593994,3.4181
2182,1,10.599013566970825,3.4284
2183,1,10.609566926956177,3.4199
2184,1,10.620139837265015,3.421
2185,1,10.63080096244812,3.4213
2186,1,10.640915870666504,3.4213
2187,1,10.65144658088684,3.4231
2188,1,10.66203784942627,3.4269
2189,1,10.672497749328613,3.416
2190,1,10.682751178741455,3.4188
2191,1,10.69332480430603,3.425
2192,1,10.703423261642456,3.4164
2193,1,10.713726282119751,3.4164
2194,1,10.723800897598267,3.4246
2195,1,10.73422122001648,3.4178
2196,1,10.744576454162598,3.417
2197,1,10.754673480987549,3.4256
2198,1,10.765203952789307,3.4249
2199,1,10.775751829147339,3.422
2200,1,10.785898208618164,3.4213
2201,1,10.796476364135742,3.4213
2202,1,10.806907892227173,3.4243
2203,1,10.817543983459473,3.424
2204,1,10.827673435211182,3.4184
2205,1,10.838172435760498,3.4217
2206,1,10.848653316497803,3.4197
2207,1,10.85912299156189,3.4244
2208,1,10.869225978851318,3.4244
2209,1,10.879833459854126,3.4187
2210,1,10.89040994644165,3.4249
2211,1,10.900959968566895,3.4204
2212,1,10.91149353981018,3.4278
2213,1,10.921719312667847,3.4231
2214,1,10.932027101516724,3.4219
2215,1,10.942344665527344,3.4252
2216,1,10.952882528305054,3.4252
2217,1,10.963272094726562,3.4214
2218,1,10.973581790924072,3.4204
2219,1,10.98388147354126,3.4282
2220,1,10.994008541107178,3.4204
2221,1,11.004525899887085,3.427
2222,1,11.015204191207886,3.4185
2223,1,11.02558422088623,1.0754
2224,1,11.035958290100098,1.0754
2225,1,11.046210289001465,-0.0082
2226,1,11.05635666847229,0.0035
2227,1,11.066562414169312,-0.0017
